ID,parent_ID,product_ID,quantity,unitPrice,amount,createdAt,createdBy,modifiedAt,modifiedBy
15372745-df3c-4001-87df-8c29fbd78378,1488836b-4921-4ae7-a9bc-0fbf19fc528e,15483901-2134-437c-b904-ac326f15d13a,11,369448896152.26,3802783156822.07,2005-04-26T00:00:00.000Z,createdBy.95hop@example.com,2002-10-26T00:00:00.000Z,modifiedBy.95hop@example.org
24752195-a2ed-4dc4-bc25-336122b9d279,14899266-f1db-47ff-9747-67f55372f53a,15483901-2134-437c-b904-ac326f15d13a,34,4129140775184.42,3775821879776.41,2017-03-07T00:00:00.000Z,createdBy.eqiwz@example.com,2001-08-09T00:00:00.000Z,modifiedBy.eqiwz@example.org
24752196-45de-47a1-bbaa-64d7076bf93a,14899266-f1db-47ff-9747-67f55372f53a,15483901-2134-437c-b904-ac326f15d13a,20,16894739141.69,5735928530255.24,2004-02-11T00:00:00.000Z,createdBy.eqix0@example.net,2001-06-21T00:00:00.000Z,modifiedBy.eqix0@example.org
24249425-3cb7-4c07-835a-6d0c6641171e,149010af-75b7-46bf-b7ff-6599673a2ed0,15483901-2134-437c-b904-ac326f15d13a,68,7681980359000.22,4956489532273.31,2003-04-26T00:00:00.000Z,createdBy.efqz5@example.org,2000-09-02T00:00:00.000Z,modifiedBy.efqz5@example.org
24249426-adb3-43da-9234-be959dd7bd9e,149010af-75b7-46bf-b7ff-6599673a2ed0,15483901-2134-437c-b904-ac326f15d13a,14,979007081288.5,7560148091118.25,2014-09-05T00:00:00.000Z,createdBy.efqz6@example.com,2020-09-24T00:00:00.000Z,modifiedBy.efqz6@example.com
12055208-bbe2-4245-9059-5426caea9937,1491eaaa-736d-4bdb-9147-2965112dc3f8,15483901-2134-437c-b904-ac326f15d13a,32,9495925360525.04,2211415108436.79,2009-09-15T00:00:00.000Z,createdBy.76duw@example.org,2003-03-22T00:00:00.000Z,modifiedBy.76duw@example.com
12055209-73fc-47ff-af49-7fdd0d8c7443,1491eaaa-736d-4bdb-9147-2965112dc3f8,15483901-2134-437c-b904-ac326f15d13a,84,6690543918454.93,5799277193184,2011-10-15T00:00:00.000Z,createdBy.76dux@example.net,2023-09-01T00:00:00.000Z,modifiedBy.76dux@example.net
23482537-68d3-468e-8d2e-653ded26dcf1,14925dbf-8d3f-452a-8bf2-303a2c9cb9bb,15483901-2134-437c-b904-ac326f15d13a,99,2838709874365.49,3674196643887.42,2023-08-02T00:00:00.000Z,createdBy.dzb8p@example.net,2019-06-07T00:00:00.000Z,modifiedBy.dzb8p@example.com
23482538-3def-4bf1-ac5b-16b64b2ca982,14925dbf-8d3f-452a-8bf2-303a2c9cb9bb,15483901-2134-437c-b904-ac326f15d13a,75,6091882783416.54,1160319316989.51,2018-06-14T00:00:00.000Z,createdBy.dzb8q@example.com,2012-01-25T00:00:00.000Z,modifiedBy.dzb8q@example.net
13859422-d3fb-4bba-8d9e-bbadbf08a6f3,14939641-b21e-4271-ad60-eaafd68a997f,15483901-2134-437c-b904-ac326f15d13a,53,7257385327319.42,8144655586373.77,2022-01-09T00:00:00.000Z,createdBy.891zy@example.net,2010-09-20T00:00:00.000Z,modifiedBy.891zy@example.net
13859423-7e00-4390-9a04-7c6813f0274b,14939641-b21e-4271-ad60-eaafd68a997f,15483901-2134-437c-b904-ac326f15d13a,54,2832881812481.27,6917184999848.91,2000-07-24T00:00:00.000Z,createdBy.891zz@example.com,2014-01-28T00:00:00.000Z,modifiedBy.891zz@example.com
59720271-f311-437c-8270-db3456eebd36,1494a20d-5de8-44cc-bc52-05ce1f27eb1d,15483901-2134-437c-b904-ac326f15d13a,40,3546576281931.92,4861338137359.28,2017-08-18T00:00:00.000Z,createdBy.3k01n@example.com,2022-12-06T00:00:00.000Z,modifiedBy.3k01n@example.net
59720289-e262-4efc-9335-a0f3dd00784b,1494a20d-5de8-44cc-bc52-05ce1f27eb1d,15483901-2134-437c-b904-ac326f15d13a,50,7767279531584.59,3273640518571.68,2013-07-14T00:00:00.000Z,createdBy.3k01o@example.net,2016-05-22T00:00:00.000Z,modifiedBy.3k01o@example.com
4325312c-564a-4415-970e-f883d21cd507,1495af03-d8e1-4fe3-8339-f40dbbd40cd9,15483901-2134-437c-b904-ac326f15d13a,33,4565866823734.72,9384664735539.34,2007-09-04T00:00:00.000Z,createdBy.2kpfk@example.org,2018-10-25T00:00:00.000Z,modifiedBy.2kpfk@example.net
43253135-47c5-4c04-9204-bb8f1c94f822,1495af03-d8e1-4fe3-8339-f40dbbd40cd9,15483901-2134-437c-b904-ac326f15d13a,15,4471532093899.08,5499059780890.14,2021-01-06T00:00:00.000Z,createdBy.2kpfl@example.org,2021-09-24T00:00:00.000Z,modifiedBy.2kpfl@example.net
86375250-4e34-4472-82e8-11b5df5cd63b,149694e3-017f-4317-b7f7-5addb1dd7cde,15483901-2134-437c-b904-ac326f15d13a,54,4526163683221.58,5674298168416.21,2003-12-15T00:00:00.000Z,createdBy.554r9@example.com,2020-12-06T00:00:00.000Z,modifiedBy.554r9@example.com
86375263-23a9-4858-bf48-e9410c34c862,149694e3-017f-4317-b7f7-5addb1dd7cde,15483901-2134-437c-b904-ac326f15d13a,25,2292876741919.93,3888843291318.05,2015-12-29T00:00:00.000Z,createdBy.554ra@example.org,2003-12-09T00:00:00.000Z,modifiedBy.554ra@example.org
16334277-756a-4c58-b903-41d131d226da,14977904-9ad5-433f-923e-517cd09a8673,15483901-2134-437c-b904-ac326f15d13a,56,6058681178107.09,6115940572210.24,2011-11-15T00:00:00.000Z,createdBy.9q3lx@example.com,2017-12-26T00:00:00.000Z,modifiedBy.9q3lx@example.org
16334278-ac42-4535-8143-22444ee7c63c,14977904-9ad5-433f-923e-517cd09a8673,15483901-2134-437c-b904-ac326f15d13a,66,9964211187134,7126088871035.02,2015-02-05T00:00:00.000Z,createdBy.9q3ly@example.com,2005-03-19T00:00:00.000Z,modifiedBy.9q3ly@example.org
12887665-34bd-430c-9728-28a1a5a6e353,1498bc08-42a4-48fa-88aa-b3ba6f55de2b,15483901-2134-437c-b904-ac326f15d13a,12,4076052824477.02,2022149908111.77,2007-07-14T00:00:00.000Z,createdBy.7o86p@example.org,2018-12-10T00:00:00.000Z,modifiedBy.7o86p@example.com
12887666-ec71-428d-a62a-e02014c11f79,1498bc08-42a4-48fa-88aa-b3ba6f55de2b,15483901-2134-437c-b904-ac326f15d13a,77,8319850229604.96,9462702669837.5,2021-04-12T00:00:00.000Z,createdBy.7o86q@example.org,2004-02-13T00:00:00.000Z,modifiedBy.7o86q@example.org
14375437-f625-4990-a279-bc414cc24f09,14994d7c-5d07-4821-8b4f-d288a74bc9cd,15483901-2134-437c-b904-ac326f15d13a,60,8377432513252.8,5083900613968.52,2019-04-14T00:00:00.000Z,createdBy.8k45p@example.org,2002-06-27T00:00:00.000Z,modifiedBy.8k45p@example.net
14375438-dd10-4aad-9a1c-f1f69ddb35f9,14994d7c-5d07-4821-8b4f-d288a74bc9cd,15483901-2134-437c-b904-ac326f15d13a,26,9225335424331.01,7620314435252.36,2006-10-20T00:00:00.000Z,createdBy.8k45q@example.com,2012-06-24T00:00:00.000Z,modifiedBy.8k45q@example.com
17290221-98b7-4889-861e-196a3799f6dd,15003362-caaf-452a-9552-f1392a434fba,15483901-2134-437c-b904-ac326f15d13a,6,585997633653.15,3312105286413.3,2012-08-01T00:00:00.000Z,createdBy.aal7x@example.net,2015-08-08T00:00:00.000Z,modifiedBy.aal7x@example.com
17290222-91d2-4e7a-af26-750ae3a9d25f,15003362-caaf-452a-9552-f1392a434fba,15483901-2134-437c-b904-ac326f15d13a,27,8624714922519.29,6625679625845.25,2013-02-26T00:00:00.000Z,createdBy.aal7y@example.org,2015-04-15T00:00:00.000Z,modifiedBy.aal7y@example.com
23606243-71b0-4ad2-b9db-1533f110db30,15016369-b429-4e67-9cca-86c3e08ed8c9,15483901-2134-437c-b904-ac326f15d13a,8,4579994657531.32,3952023585916.51,2022-09-30T00:00:00.000Z,createdBy.e1yoz@example.org,2001-06-07T00:00:00.000Z,modifiedBy.e1yoz@example.com
23606244-58f9-4a36-bb25-28161efbc918,15016369-b429-4e67-9cca-86c3e08ed8c9,15483901-2134-437c-b904-ac326f15d13a,69,1117541802237,2193764757405.34,2022-01-27T00:00:00.000Z,createdBy.e1yp0@example.org,2023-02-19T00:00:00.000Z,modifiedBy.e1yp0@example.net
30239013-e141-4184-b081-b4b94a457dbf,1502db5f-a454-4b66-a06b-a80d17e4f752,15483901-2134-437c-b904-ac326f15d13a,50,3065206819880.5,6392753213065.9,2010-10-01T00:00:00.000Z,createdBy.1st99@example.com,2021-01-04T00:00:00.000Z,modifiedBy.1st99@example.com
30239020-8825-4dea-9160-3656aa2e5590,1502db5f-a454-4b66-a06b-a80d17e4f752,15483901-2134-437c-b904-ac326f15d13a,57,8907912971637.86,5880200362718.74,2016-09-29T00:00:00.000Z,createdBy.1st9a@example.net,2002-09-06T00:00:00.000Z,modifiedBy.1st9a@example.net
1164362c-ac79-47e8-ba67-0868bf133a2d,1503706b-1bc4-41c5-93e4-c7c99bc88d14,15483901-2134-437c-b904-ac326f15d13a,7,4459689034079.11,9779051971117.25,2012-03-21T00:00:00.000Z,createdBy.oyfe@example.org,2020-03-15T00:00:00.000Z,modifiedBy.oyfe@example.net
11643634-187e-48c4-ad57-078c12d8e5d0,1503706b-1bc4-41c5-93e4-c7c99bc88d14,15483901-2134-437c-b904-ac326f15d13a,12,5587134355913.58,9208873407534.51,2018-08-06T00:00:00.000Z,createdBy.oyff@example.com,2008-01-15T00:00:00.000Z,modifiedBy.oyff@example.org
25400316-294c-4c8f-b7a0-9ade4ffde09f,15048661-c211-4297-960f-48091db3def9,15483901-2134-437c-b904-ac326f15d13a,65,4077457677237.75,1398467350957.31,2019-04-06T00:00:00.000Z,createdBy.f4f0c@example.net,2012-09-08T00:00:00.000Z,modifiedBy.f4f0c@example.com
25400317-8f7a-4547-aa78-749dff34ceaf,15048661-c211-4297-960f-48091db3def9,15483901-2134-437c-b904-ac326f15d13a,84,3717683193869.15,1264410912886.16,2014-02-16T00:00:00.000Z,createdBy.f4f0d@example.com,2023-06-22T00:00:00.000Z,modifiedBy.f4f0d@example.net
27581412-84b0-4dea-8a59-6255b4da70c7,1505226d-8908-4f0b-b301-de569840654c,15483901-2134-437c-b904-ac326f15d13a,93,9394328762988.87,5143418661354.62,2002-12-08T00:00:00.000Z,createdBy.gf5yc@example.com,2006-09-25T00:00:00.000Z,modifiedBy.gf5yc@example.com
27581413-d0c4-45ae-92f1-e97a1b823223,1505226d-8908-4f0b-b301-de569840654c,15483901-2134-437c-b904-ac326f15d13a,41,9728729037513.04,5035543026573.16,2014-07-30T00:00:00.000Z,createdBy.gf5yd@example.net,2005-05-24T00:00:00.000Z,modifiedBy.gf5yd@example.net
83158797-63d6-4634-8194-f224bbd18118,1506c80c-c988-4daf-a2a4-da3c16887fd5,15483901-2134-437c-b904-ac326f15d13a,90,4212990091885.82,1051350074831.13,2009-10-15T00:00:00.000Z,createdBy.4y8kn@example.net,2021-10-27T00:00:00.000Z,modifiedBy.4y8kn@example.org
8315880e-9fa5-4177-8517-84ae3258fa1b,1506c80c-c988-4daf-a2a4-da3c16887fd5,15483901-2134-437c-b904-ac326f15d13a,66,916254788426.17,5407808866509.04,2004-12-07T00:00:00.000Z,createdBy.4y8ko@example.com,2018-11-08T00:00:00.000Z,modifiedBy.4y8ko@example.com
18122678-ea58-4c8b-8168-62669c375179,15071c6e-01dc-458e-a59d-eba123ba6695,15483901-2134-437c-b904-ac326f15d13a,79,7420593718973.26,8010470747780.51,2014-01-23T00:00:00.000Z,createdBy.asfjq@example.com,2022-05-26T00:00:00.000Z,modifiedBy.asfjq@example.com
18122679-66b2-415a-9255-313b84ecba48,15071c6e-01dc-458e-a59d-eba123ba6695,15483901-2134-437c-b904-ac326f15d13a,42,7999552927009.54,250173623939.32,2010-10-10T00:00:00.000Z,createdBy.asfjr@example.net,2001-12-23T00:00:00.000Z,modifiedBy.asfjr@example.org
18789492-ae65-4fce-93a4-1c95461558aa,1508673a-2b7a-4d02-9659-d4bf7953e5bb,15483901-2134-437c-b904-ac326f15d13a,86,3525193818698.49,516567254871.48,2016-09-11T00:00:00.000Z,createdBy.b6q2c@example.org,2020-07-30T00:00:00.000Z,modifiedBy.b6q2c@example.net
18789493-c74b-4f77-a49d-ef17cf269905,1508673a-2b7a-4d02-9659-d4bf7953e5bb,15483901-2134-437c-b904-ac326f15d13a,11,5942730472326.1,9503167086968.85,2010-03-27T00:00:00.000Z,createdBy.b6q2d@example.net,2009-12-02T00:00:00.000Z,modifiedBy.b6q2d@example.org
25780951-c2b5-40a3-94b0-ab8aac3341b9,1509f6e5-53ab-4305-bed6-e628ad15d0ab,15483901-2134-437c-b904-ac326f15d13a,66,6066443744899.93,8967741634989.13,2010-03-13T00:00:00.000Z,createdBy.fckpj@example.com,2021-11-20T00:00:00.000Z,modifiedBy.fckpj@example.net
25780952-ca3f-4859-b3af-ba9f0b55346c,1509f6e5-53ab-4305-bed6-e628ad15d0ab,15483901-2134-437c-b904-ac326f15d13a,94,1822378838687.25,6875192994165.46,2015-08-25T00:00:00.000Z,createdBy.fckpk@example.com,2001-03-24T00:00:00.000Z,modifiedBy.fckpk@example.org
15205481-fdff-40ef-a4a0-eedfecea9a6b,1510ff3d-cf2f-4b74-b7be-d3c1a9e36d30,15483901-2134-437c-b904-ac326f15d13a,65,4574685862460.29,5171276853804.33,2014-02-20T00:00:00.000Z,createdBy.91wmh@example.net,2002-11-24T00:00:00.000Z,modifiedBy.91wmh@example.com
15205482-9703-458f-bd29-b4ba24583f16,1510ff3d-cf2f-4b74-b7be-d3c1a9e36d30,15483901-2134-437c-b904-ac326f15d13a,28,4978805416941.49,5164920398600.28,2015-02-03T00:00:00.000Z,createdBy.91wmi@example.org,2019-06-25T00:00:00.000Z,modifiedBy.91wmi@example.com
6268372d-7af6-4c18-be6c-8e400ca62311,151139a3-dac5-4fbb-b0c3-8a58d1b41146,15483901-2134-437c-b904-ac326f15d13a,68,2233495592148.17,763660839842.1,2004-12-02T00:00:00.000Z,createdBy.3qcpg@example.net,2019-08-20T00:00:00.000Z,modifiedBy.3qcpg@example.net
62683734-59f8-4807-b1fd-3928609b0400,151139a3-dac5-4fbb-b0c3-8a58d1b41146,15483901-2134-437c-b904-ac326f15d13a,32,2325007084058.67,3100161344066.24,2001-09-13T00:00:00.000Z,createdBy.3qcph@example.net,2013-07-15T00:00:00.000Z,modifiedBy.3qcph@example.net
87554128-797a-4752-87d2-2bc62d7c59d2,151277e9-3ea4-42f2-85a1-729d0fd9cd8e,15483901-2134-437c-b904-ac326f15d13a,12,3061706332147.53,9159692546211.75,2010-04-10T00:00:00.000Z,createdBy.57npw@example.com,2020-07-24T00:00:00.000Z,modifiedBy.57npw@example.net
87554136-7a03-46b1-9579-78c326c0375c,151277e9-3ea4-42f2-85a1-729d0fd9cd8e,15483901-2134-437c-b904-ac326f15d13a,29,2208971092636.91,1604909268037.1,2011-06-09T00:00:00.000Z,createdBy.57npx@example.net,2007-05-04T00:00:00.000Z,modifiedBy.57npx@example.org
52531071-c07a-4648-9f22-7a537c74832c,1513b703-b9dd-44e7-9932-757760ad3c47,15483901-2134-437c-b904-ac326f15d13a,57,3626210096233.82,1701068669983.92,2022-09-29T00:00:00.000Z,createdBy.34lbn@example.org,2012-12-23T00:00:00.000Z,modifiedBy.34lbn@example.org
52531081-b6a1-486b-a2b5-aa11408d4d47,1513b703-b9dd-44e7-9932-757760ad3c47,15483901-2134-437c-b904-ac326f15d13a,99,6301296794908.67,8155226914561.7,2016-09-08T00:00:00.000Z,createdBy.34lbo@example.com,2018-05-20T00:00:00.000Z,modifiedBy.34lbo@example.org
35880712-9456-4dc8-be34-b1ed1c86beeb,1514c8da-92c7-45cf-95ae-279a0a6f6c1a,15483901-2134-437c-b904-ac326f15d13a,97,7474314545777.82,1409566128345.4,2021-02-01T00:00:00.000Z,createdBy.24wkn@example.com,2014-05-09T00:00:00.000Z,modifiedBy.24wkn@example.org
35880729-b824-4ab4-989d-2745de147263,1514c8da-92c7-45cf-95ae-279a0a6f6c1a,15483901-2134-437c-b904-ac326f15d13a,68,5658652816698.58,2758069941274.73,2010-11-01T00:00:00.000Z,createdBy.24wko@example.com,2003-02-16T00:00:00.000Z,modifiedBy.24wko@example.com
18988333-306c-43fe-a725-b607cdf1ea5b,15152aed-a808-4f92-97a8-e5030a39556a,15483901-2134-437c-b904-ac326f15d13a,97,126987485858.07,7943935674863.06,2011-12-31T00:00:00.000Z,createdBy.bazhp@example.net,2002-04-04T00:00:00.000Z,modifiedBy.bazhp@example.org
18988334-4fd5-4f94-9794-bb2966227aa5,15152aed-a808-4f92-97a8-e5030a39556a,15483901-2134-437c-b904-ac326f15d13a,39,6596665513999.17,5106977145840.17,2012-07-21T00:00:00.000Z,createdBy.bazhq@example.net,2014-04-13T00:00:00.000Z,modifiedBy.bazhq@example.org
20585552-8aa0-446b-9c09-a8b692b2cf54,1516fdba-6fd9-4685-add3-a1eaf8658988,15483901-2134-437c-b904-ac326f15d13a,98,3297429547452.05,9657966818032.25,2017-05-05T00:00:00.000Z,createdBy.c97ww@example.com,2022-01-18T00:00:00.000Z,modifiedBy.c97ww@example.net
20585553-4234-44ed-bd81-d20f49ca0f80,1516fdba-6fd9-4685-add3-a1eaf8658988,15483901-2134-437c-b904-ac326f15d13a,53,9726680923320.46,6969338584998.76,2013-06-09T00:00:00.000Z,createdBy.c97wx@example.com,2015-05-31T00:00:00.000Z,modifiedBy.c97wx@example.net
2229757c-3da6-423e-b6f2-10a1e82f439f,1517f952-f04a-4f25-b988-c7132a8b51af,15483901-2134-437c-b904-ac326f15d13a,61,3233210089813.17,555498418722.57,2021-04-24T00:00:00.000Z,createdBy.1bshp@example.net,2013-08-01T00:00:00.000Z,modifiedBy.1bshp@example.org
2229758c-0095-4f19-977a-987812730f48,1517f952-f04a-4f25-b988-c7132a8b51af,15483901-2134-437c-b904-ac326f15d13a,35,6487766766244.96,3700654074771.79,2007-01-27T00:00:00.000Z,createdBy.1bshq@example.org,2000-07-24T00:00:00.000Z,modifiedBy.1bshq@example.com
72081823-3ae5-4fb9-870e-2496dee98386,15184237-4973-4166-ac82-2c8ec8b1c10c,15483901-2134-437c-b904-ac326f15d13a,88,3810205839882.07,5557725601288.1,2019-08-06T00:00:00.000Z,createdBy.4ahva@example.org,2020-11-25T00:00:00.000Z,modifiedBy.4ahva@example.com
72081834-d809-4927-aab2-f1263493c017,15184237-4973-4166-ac82-2c8ec8b1c10c,15483901-2134-437c-b904-ac326f15d13a,30,1033137971521.2,7630811492551.49,2018-06-17T00:00:00.000Z,createdBy.4ahvb@example.com,2003-10-18T00:00:00.000Z,modifiedBy.4ahvb@example.net
67541121-412b-4282-831f-0c34c71a2848,1519973c-2600-45a7-b26c-dae65b00a976,15483901-2134-437c-b904-ac326f15d13a,99,3983640011263.56,3658270258675.01,2013-12-04T00:00:00.000Z,createdBy.40ri8@example.org,2020-08-23T00:00:00.000Z,modifiedBy.40ri8@example.com
6754113b-f4cb-4a27-9d86-f4709d2ee439,1519973c-2600-45a7-b26c-dae65b00a976,15483901-2134-437c-b904-ac326f15d13a,52,5384043440665.29,4665893661961.91,2005-04-23T00:00:00.000Z,createdBy.40ri9@example.org,2009-04-25T00:00:00.000Z,modifiedBy.40ri9@example.net
14691626-2db2-421b-8f7c-c724b41ee7f4,1520e4de-842c-4f9f-b47e-ada94b9e23ce,15483901-2134-437c-b904-ac326f15d13a,4,4788795619477.99,7396115481414.42,2003-12-02T00:00:00.000Z,createdBy.8qw4q@example.net,2019-01-26T00:00:00.000Z,modifiedBy.8qw4q@example.com
14691627-a925-465c-9e0b-98fcaa53be06,1520e4de-842c-4f9f-b47e-ada94b9e23ce,15483901-2134-437c-b904-ac326f15d13a,66,2974449681031.26,5612991010830.93,2019-06-17T00:00:00.000Z,createdBy.8qw4r@example.net,2010-03-27T00:00:00.000Z,modifiedBy.8qw4r@example.net
24775339-66ba-4aab-a1e8-69b443e7e567,1521a91d-39c2-4b0b-aa7d-bb2a084f2605,15483901-2134-437c-b904-ac326f15d13a,13,4157087715053.62,5121469095819.14,2001-09-27T00:00:00.000Z,createdBy.er0rv@example.com,2010-01-30T00:00:00.000Z,modifiedBy.er0rv@example.org
24775340-7eca-4e68-976b-69af5f1b9235,1521a91d-39c2-4b0b-aa7d-bb2a084f2605,15483901-2134-437c-b904-ac326f15d13a,37,4114828522992.5,9576949865764.27,2020-12-14T00:00:00.000Z,createdBy.er0rw@example.com,2023-04-04T00:00:00.000Z,modifiedBy.er0rw@example.net
16830864-5398-4776-8c00-2ed6a3743ccd,152239ec-ac4d-4af0-aeac-57cb17932269,15483901-2134-437c-b904-ac326f15d13a,65,6133730967927.63,9177621727785.26,2021-10-29T00:00:00.000Z,createdBy.a0qs0@example.net,2016-09-03T00:00:00.000Z,modifiedBy.a0qs0@example.net
16830865-521a-4f70-8c6f-5c2c4374fc18,152239ec-ac4d-4af0-aeac-57cb17932269,15483901-2134-437c-b904-ac326f15d13a,46,3836246283780.64,4998263445894.7,2019-03-01T00:00:00.000Z,createdBy.a0qs1@example.com,2018-09-05T00:00:00.000Z,modifiedBy.a0qs1@example.net
18207871-7efc-468f-8616-8416557f8970,152320c3-4e78-4861-8e5d-aff4b38a5371,15483901-2134-437c-b904-ac326f15d13a,6,5741877754395.89,3057062198597.06,2008-09-26T00:00:00.000Z,createdBy.au9a7@example.net,2006-10-24T00:00:00.000Z,modifiedBy.au9a7@example.net
18207872-d8a3-4826-8bee-2fceae46bfc0,152320c3-4e78-4861-8e5d-aff4b38a5371,15483901-2134-437c-b904-ac326f15d13a,9,7860033172652.36,4202062200485.39,2008-05-08T00:00:00.000Z,createdBy.au9a8@example.org,2017-02-04T00:00:00.000Z,modifiedBy.au9a8@example.com
57967758-6168-4e48-90a3-0ca39c177346,1524c1b3-9d31-4643-900f-a0d2ec742d02,15483901-2134-437c-b904-ac326f15d13a,86,8488339722098.21,9333070385011.31,2011-11-12T00:00:00.000Z,createdBy.3g8tj@example.com,2011-12-06T00:00:00.000Z,modifiedBy.3g8tj@example.com
57967761-42ff-4203-a845-83d1266ed881,1524c1b3-9d31-4643-900f-a0d2ec742d02,15483901-2134-437c-b904-ac326f15d13a,13,9919971228212.11,7839237008856.01,2011-09-23T00:00:00.000Z,createdBy.3g8tk@example.net,2002-06-29T00:00:00.000Z,modifiedBy.3g8tk@example.net
20416862-2879-4540-9a1d-003a475e51c9,1525d69d-ab69-43ba-bdba-07c9a691ae44,15483901-2134-437c-b904-ac326f15d13a,57,1543757575788.42,2330060022208.85,2007-06-16T00:00:00.000Z,createdBy.c5lr2@example.com,2000-04-05T00:00:00.000Z,modifiedBy.c5lr2@example.com
20416863-e386-4fba-8ba2-78b4eb2db4fa,1525d69d-ab69-43ba-bdba-07c9a691ae44,15483901-2134-437c-b904-ac326f15d13a,79,3453454748194.71,5164348260984.42,2019-04-23T00:00:00.000Z,createdBy.c5lr3@example.com,2002-02-05T00:00:00.000Z,modifiedBy.c5lr3@example.com
44395969-d70f-4297-843c-e1a0b457f9cd,1526dbb2-0802-41e6-97c7-1ed53571f441,15483901-2134-437c-b904-ac326f15d13a,19,3360621171508.38,7911718788256.14,2023-02-16T00:00:00.000Z,createdBy.2n5m4@example.com,2012-09-10T00:00:00.000Z,modifiedBy.2n5m4@example.com
4439597a-1674-4d68-9cd3-c0bfc7f6168e,1526dbb2-0802-41e6-97c7-1ed53571f441,15483901-2134-437c-b904-ac326f15d13a,86,6547933110377.07,4565987671284.38,2022-10-27T00:00:00.000Z,createdBy.2n5m5@example.net,2003-11-18T00:00:00.000Z,modifiedBy.2n5m5@example.com
10671950-38c8-4206-aa8c-a5ca4e589d5f,15276ab5-29d1-446d-a7f3-b04a62bb477f,15483901-2134-437c-b904-ac326f15d13a,99,4910896017859.58,6578783853206.27,2004-10-02T00:00:00.000Z,createdBy.6cqj2@example.com,2009-08-12T00:00:00.000Z,modifiedBy.6cqj2@example.org
10671951-11d5-4bf5-8802-317076476b70,15276ab5-29d1-446d-a7f3-b04a62bb477f,15483901-2134-437c-b904-ac326f15d13a,67,1859540404182.45,5755037234262.23,2010-01-29T00:00:00.000Z,createdBy.6cqj3@example.org,2010-05-09T00:00:00.000Z,modifiedBy.6cqj3@example.org
12287144-e371-4a9f-9681-fda72652b917,1528ad50-a4a2-415a-8c5a-e045edb38710,15483901-2134-437c-b904-ac326f15d13a,82,4261466953293.65,6047228040458.06,2019-12-05T00:00:00.000Z,createdBy.7bctk@example.com,2008-06-01T00:00:00.000Z,modifiedBy.7bctk@example.net
12287145-d2e8-42c1-9c5a-40684b25f457,1528ad50-a4a2-415a-8c5a-e045edb38710,15483901-2134-437c-b904-ac326f15d13a,99,6417488881081.12,5287022685224.07,2016-05-18T00:00:00.000Z,createdBy.7bctl@example.org,2022-01-21T00:00:00.000Z,modifiedBy.7bctl@example.net
13707392-3461-4919-92ea-7ea7b0784dbc,1529e5de-bd07-469b-8db8-dd801da303b9,15483901-2134-437c-b904-ac326f15d13a,12,3036893246170.12,1055644568727.34,2014-03-18T00:00:00.000Z,createdBy.tdo3@example.com,2011-08-09T00:00:00.000Z,modifiedBy.tdo3@example.org
13707400-a6d4-4118-ac0f-f19c57af520f,1529e5de-bd07-469b-8db8-dd801da303b9,15483901-2134-437c-b904-ac326f15d13a,24,1937465043902.1,7016282507833.07,2008-01-24T00:00:00.000Z,createdBy.tdo4@example.net,2009-05-02T00:00:00.000Z,modifiedBy.tdo4@example.org
27676807-2fe3-4a30-9bdb-b86d293f5b6f,15306f1c-cc3c-44c2-8410-4a2278d0c034,15483901-2134-437c-b904-ac326f15d13a,32,9074801548812.58,7570593221736.18,2002-03-27T00:00:00.000Z,createdBy.gh7k7@example.com,2022-10-08T00:00:00.000Z,modifiedBy.gh7k7@example.net
27676808-5dd3-4dbc-a09f-d15d2701ae0f,15306f1c-cc3c-44c2-8410-4a2278d0c034,15483901-2134-437c-b904-ac326f15d13a,36,50061097247.33,3188699797441.54,2012-08-08T00:00:00.000Z,createdBy.gh7k8@example.net,2009-12-22T00:00:00.000Z,modifiedBy.gh7k8@example.org
15278916-d208-4b59-b9a9-6fa93d99ce03,1531e7c7-80a4-411f-9e28-c6ab9fdf79d4,15483901-2134-437c-b904-ac326f15d13a,68,8147533898052.6,2536319094428.32,2015-09-13T00:00:00.000Z,createdBy.93hac@example.com,2003-12-12T00:00:00.000Z,modifiedBy.93hac@example.net
15278917-b765-4095-bd7d-7a06710952b4,1531e7c7-80a4-411f-9e28-c6ab9fdf79d4,15483901-2134-437c-b904-ac326f15d13a,53,9601597730483.65,7063384728369.44,2020-11-26T00:00:00.000Z,createdBy.93had@example.com,2017-07-16T00:00:00.000Z,modifiedBy.93had@example.org
19011712-7fdb-41dc-a8ba-f29c41c624b7,1532d39c-099b-4fc9-9354-33c832dccd15,15483901-2134-437c-b904-ac326f15d13a,36,5210998247332.29,3832146278908.25,2015-04-26T00:00:00.000Z,createdBy.14qyb@example.org,2011-07-01T00:00:00.000Z,modifiedBy.14qyb@example.net
19011722-f618-45e0-8c9d-18b7d209ff8b,1532d39c-099b-4fc9-9354-33c832dccd15,15483901-2134-437c-b904-ac326f15d13a,20,9006732907908.47,9316201451857.49,2009-10-22T00:00:00.000Z,createdBy.14qyc@example.net,2007-08-31T00:00:00.000Z,modifiedBy.14qyc@example.net
